"term","year","district","school","map.grade","subject","rit","se","percentile","goal.fall.fall","goal.spring.spring","goal.fall.spring","goal.fall.winter","hash.id"
"fall","2014-2015","ReNEW Charter Schools","DTA",2,"math",166,3,17,16,,15,8,"90df8971cb23d397611e76eeaae915be5be53745597b0f07de52c940cdb3c7e0"
"fall","2014-2015","ReNEW Charter Schools","DTA",2,"reading",170,3,35,15,,14,8,"90df8971cb23d397611e76eeaae915be5be53745597b0f07de52c940cdb3c7e0"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"math",126,3.1,1,24,,22,13,"b5285b8a10e7de80bad6f012a3d099775cfce1bbca4adabb6ee5067463b75a26"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"reading",140,3.1,6,15,,16,10,"b5285b8a10e7de80bad6f012a3d099775cfce1bbca4adabb6ee5067463b75a26"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"reading",150,3,21,15,,16,10,"1f8756ae81fede98031beea5f2e12e6549c72cc7ae382b5780f6fc20b1309a34"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"math",147,3,12,19,,19,11,"1f8756ae81fede98031beea5f2e12e6549c72cc7ae382b5780f6fc20b1309a34"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",137,3,3,15,,16,10,"f819262ffe2817ca5cc8777c9619251e1fd85f56ce91546529ffc65132832150"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",161,3.1,52,15,,17,10,"eb9ff10edac8ba0ed57be7684b5d9a6ee7d5f2a6892661e12a4b36abcf818ef3"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",160,3,42,16,,16,10,"eb9ff10edac8ba0ed57be7684b5d9a6ee7d5f2a6892661e12a4b36abcf818ef3"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",164,3,54,15,,16,9,"f5ae822cbbd6653638e450906d6276ba5390f064a849b63b74746e73774afc2a"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",168,3,73,15,,17,10,"f5ae822cbbd6653638e450906d6276ba5390f064a849b63b74746e73774afc2a"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",166,3,67,15,,17,10,"71c1785f2af79be328ffd1e4f076e3e81e3df192a62b911a15b6eef79d72ea9a"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",165,3,56,15,,16,9,"71c1785f2af79be328ffd1e4f076e3e81e3df192a62b911a15b6eef79d72ea9a"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",154,3,26,18,,17,10,"40d3c6edcda03b2715b587d917c5559ded624d0e54a307366270e2ddd07c5246"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",157,3,40,15,,17,10,"40d3c6edcda03b2715b587d917c5559ded624d0e54a307366270e2ddd07c5246"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",155,2.9,28,17,,17,10,"76c6aa7985e9a346754f8b45e21a3da1066306ab9aca05ae4696f9a5e35fa112"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",160,3,49,15,,17,10,"76c6aa7985e9a346754f8b45e21a3da1066306ab9aca05ae4696f9a5e35fa112"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",145,3,9,20,,19,11,"9b3c29f9ea3a7486f2246e9c832acb64043cb0ecf904b254bd15ac26383b78c9"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",140,2.9,6,15,,16,10,"9b3c29f9ea3a7486f2246e9c832acb64043cb0ecf904b254bd15ac26383b78c9"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",157,3,33,17,,17,10,"382f9acd516352d6d1d898872c77549ba23eaee75cd9930e0a0b3c3f6fd4f2cc"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",152,3.1,26,15,,17,10,"382f9acd516352d6d1d898872c77549ba23eaee75cd9930e0a0b3c3f6fd4f2cc"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",173,3,84,16,,17,10,"041b078927539c3a92358a321474d1f64917debda99143407511e5bb23f12623"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",161,3,45,16,,16,10,"041b078927539c3a92358a321474d1f64917debda99143407511e5bb23f12623"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",183,3,96,16,,17,10,"f575670039e1a2e218d4e2c7a1a479a4ddf7b986937e12c759a9eaae42404f20"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",171,3,73,13,,15,9,"f575670039e1a2e218d4e2c7a1a479a4ddf7b986937e12c759a9eaae42404f20"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",139,3,4,21,,20,12,"3052308ef2acf9faffb0a0032731a3972222b03993a29587c00f80bb0a724969"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",156,3.1,37,15,,17,10,"3052308ef2acf9faffb0a0032731a3972222b03993a29587c00f80bb0a724969"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",156,3,31,17,,17,10,"9ee2ee25d164c93596c93d9b05a5191e2031e819fa5d88ba80bf8b1c08d648f0"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",156,3,37,15,,17,10,"9ee2ee25d164c93596c93d9b05a5191e2031e819fa5d88ba80bf8b1c08d648f0"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",151,3.3,23,15,,16,10,"7393a5c77f08e8626b46a270d696e24d90524101461e63ec7aa88c86126229d5"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",152,3,21,18,,18,10,"7393a5c77f08e8626b46a270d696e24d90524101461e63ec7aa88c86126229d5"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",161,3,45,16,,16,10,"6341ad372037d95e533ecb41bf15f16573c58324a98a703239a8c539b3428cd7"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",160,3,49,15,,17,10,"6341ad372037d95e533ecb41bf15f16573c58324a98a703239a8c539b3428cd7"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",154,3,26,18,,17,10,"8f901b6e9afe72795f877384149fac6eced8250f565b9bbda3b1d2582bc84885"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",150,3,21,15,,16,10,"8f901b6e9afe72795f877384149fac6eced8250f565b9bbda3b1d2582bc84885"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",168,3.1,65,14,,15,9,"e35fcb6834ee0e5a6fb21f3788c64d23d8873a7edb233e2e4b5a53bacfdde375"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",157,3,40,15,,17,10,"e35fcb6834ee0e5a6fb21f3788c64d23d8873a7edb233e2e4b5a53bacfdde375"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",144,3,10,15,,16,10,"73e391bd584a726d97adb45296e2f88b94d14fba383a7337eae7c054f8140b76"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",148,3,14,19,,19,11,"73e391bd584a726d97adb45296e2f88b94d14fba383a7337eae7c054f8140b76"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",160,3,42,16,,16,10,"eb665d4360e67b60bb49e1042ed0da12021a1319b0b9fb6fdf3860e2eff30d25"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",149,3,19,15,,16,10,"eb665d4360e67b60bb49e1042ed0da12021a1319b0b9fb6fdf3860e2eff30d25"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",158,3,36,17,,17,10,"ff6ae021b6efd6c0ee2ec38b8c4821d9f84177d6702acd60c801ee9c8ddbc315"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",166,3,67,15,,17,10,"ff6ae021b6efd6c0ee2ec38b8c4821d9f84177d6702acd60c801ee9c8ddbc315"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",166,3,59,15,,15,9,"ff3ae56395640dc1d6ef6b504f1752cebeca29b8af81259a36a5d2e2936d43ba"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",154,3,31,15,,17,10,"ff3ae56395640dc1d6ef6b504f1752cebeca29b8af81259a36a5d2e2936d43ba"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",160,3,42,16,,16,10,"0913c4f966939ea036d31a27629727dd4dea957d1a31838128b2397c551e12b5"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",143,3.3,9,15,,16,10,"0913c4f966939ea036d31a27629727dd4dea957d1a31838128b2397c551e12b5"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",149,3.2,19,15,,16,10,"f551167a753182beb4172f120ef7fa94bd92572ccd6239026edc1dad7981b99e"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",147,3,12,19,,19,11,"f551167a753182beb4172f120ef7fa94bd92572ccd6239026edc1dad7981b99e"
"fall","2014-2015","ReNEW Charter Schools","SCH",0,"math",122,3.1,3,23,,19,9,"5f56a1b53da993a9dda68f1d626e6d74e126af2a589e0b8eef8f7205cf262bf0"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",158,3,43,15,,17,10,"0dcd47843080a28c9b85b832e7307f0e75fc4b21d5ffee08ce92a7e42bae209c"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",154,3,31,15,,17,10,"c19b0c8958861d1ceddbffa3638efe88ba419015cd361b4eac3c3b7b59002776"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",154,3,26,18,,17,10,"c19b0c8958861d1ceddbffa3638efe88ba419015cd361b4eac3c3b7b59002776"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",148,3,14,19,,19,11,"54c671c29b8e317f4963eb25197f22cc035973baf96c965befbee913f07efee2"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",156,3,37,15,,17,10,"54c671c29b8e317f4963eb25197f22cc035973baf96c965befbee913f07efee2"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",167,3.1,62,14,,15,9,"2a5f725521bd9d42e589ae3668595df4b4bcab0d67a44abc9941eabae4d555d6"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",159,3,46,15,,17,10,"2a5f725521bd9d42e589ae3668595df4b4bcab0d67a44abc9941eabae4d555d6"
"fall","2014-2015","ReNEW Charter Schools","SCH",0,"reading",140,3,40,18,,15,9,"42e0f96b0749afbae034b51891d66cde1e609ef34fa246be4dad1075aefb8df0"
"fall","2014-2015","ReNEW Charter Schools","SCH",0,"math",129,3,10,22,,18,9,"42e0f96b0749afbae034b51891d66cde1e609ef34fa246be4dad1075aefb8df0"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",166,3.1,67,15,,17,10,"dffcc509119bdf9c1dff27314a8e7c8510a785f18043165df1c9706921b4a3d3"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",166,3,59,15,,15,9,"dffcc509119bdf9c1dff27314a8e7c8510a785f18043165df1c9706921b4a3d3"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",166,3,67,15,,17,10,"a624deefbccb5c7dd0be8b521dafd743ababc8dc79275c2e7f3741dc4f6db3b8"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",188,3,97,9,,12,7,"a624deefbccb5c7dd0be8b521dafd743ababc8dc79275c2e7f3741dc4f6db3b8"
"fall","2014-2015","ReNEW Charter Schools","SCH",0,"reading",134,3.1,21,19,,16,9,"739f774f6ddd07a9a853a2f1973769a2ec98d5e0f9c36a25352b3942bbf41ade"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",160,3,42,16,,16,10,"92e7932134f3c2132c59982a01eee7edeebb503890cc6c0f29129939a0c5a647"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",163,3.1,58,15,,17,10,"92e7932134f3c2132c59982a01eee7edeebb503890cc6c0f29129939a0c5a647"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",154,3,26,18,,17,10,"682ba67b683397e7533ef9d367f9e4324d8e2b734aba7713a52c9ae4519bac27"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",146,3,13,15,,16,10,"682ba67b683397e7533ef9d367f9e4324d8e2b734aba7713a52c9ae4519bac27"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",157,3.1,33,17,,17,10,"f4cb7776351240fda13efec91e3c4e7d5682774f11a00fa97cd8673dc8c6cb65"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",150,3.1,21,15,,16,10,"f4cb7776351240fda13efec91e3c4e7d5682774f11a00fa97cd8673dc8c6cb65"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",152,3.1,26,15,,17,10,"7c1b736b4c63efda95f5894678f16ca267a8e17fe46a5d20eedff9e424cd18fa"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",148,3,14,19,,19,11,"7c1b736b4c63efda95f5894678f16ca267a8e17fe46a5d20eedff9e424cd18fa"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",156,3,37,15,,17,10,"7460f729c7d97965c651e60981219a2e777a00614ad0f4d82e707472f9250acb"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",147,3,15,15,,16,10,"5d0660581ba04494ed5ec4911af4da6b076c63382a2d0ecd8be3e30b07b0693d"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",144,3,8,20,,19,11,"5d0660581ba04494ed5ec4911af4da6b076c63382a2d0ecd8be3e30b07b0693d"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",173,3,77,13,,14,9,"b1504b175b5979894e294f947da34db6719e78c2e57bcb3c4edb109299e52a06"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",176,3,89,16,,17,10,"b1504b175b5979894e294f947da34db6719e78c2e57bcb3c4edb109299e52a06"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",174,3,86,16,,17,10,"03a615032cd71fbfc92f36be2a8438dcdf34cf8a672072bef09e56c42073a1fd"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",146,3.1,13,15,,16,10,"8e70637f2195ed2068afd0ea4860eb9b54b05fe8608771ba182b050421f78832"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",139,3.1,4,21,,20,12,"8e70637f2195ed2068afd0ea4860eb9b54b05fe8608771ba182b050421f78832"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",183,3,96,16,,17,10,"ad993654215d0684f0d52de7fa0f8947dc6512b6051144f542fe3619e41bb40a"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",174,3,80,13,,14,9,"ad993654215d0684f0d52de7fa0f8947dc6512b6051144f542fe3619e41bb40a"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",150,3,17,19,,18,11,"8d69accdcbdd643a8815887a09cf2a9e4b45b31543206e1c85a0112045b7626d"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",149,3,19,15,,16,10,"8d69accdcbdd643a8815887a09cf2a9e4b45b31543206e1c85a0112045b7626d"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",150,3,21,15,,16,10,"af606467f446da052d599814e024c351a2e388e0bd39684cd68758da727c8343"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",150,3.1,21,15,,16,10,"7ec389805e2f0fd5133bdedc061ffef82a5667bebc0e13e9c6e8c28f3892d8b1"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",154,3.1,26,18,,17,10,"7ec389805e2f0fd5133bdedc061ffef82a5667bebc0e13e9c6e8c28f3892d8b1"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",157,3.1,40,15,,17,10,"ff78afbdbe2b64a693f5a4676b12d02b376525c102cc19dfea5a36d6ce9757fe"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",157,3,33,17,,17,10,"ff78afbdbe2b64a693f5a4676b12d02b376525c102cc19dfea5a36d6ce9757fe"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",170,3,26,15,,14,8,"7d8b46223f47d8a99116de4463e54b2c4b15a7b1ba728682a40e4df228460dcf"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",176,3,50,14,,14,8,"7d8b46223f47d8a99116de4463e54b2c4b15a7b1ba728682a40e4df228460dcf"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",174,3,45,14,,14,8,"4e678323ebbc033e988f38dfdd258e1b4887db8765130f68f85d1116899c822d"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",176,3,43,14,,13,8,"4e678323ebbc033e988f38dfdd258e1b4887db8765130f68f85d1116899c822d"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",166,3.2,59,15,,15,9,"f07fd9c3ba3619dc25d735f510ba00f4f950a5d188922205911156326b259af0"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",160,3,49,15,,17,10,"f07fd9c3ba3619dc25d735f510ba00f4f950a5d188922205911156326b259af0"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",188,3,78,12,,12,7,"5d12958b1042849cc36295138c8e1169bd9ef5fc4c2c6ae6c95461cecd093c53"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",183,3,68,13,,13,7,"5d12958b1042849cc36295138c8e1169bd9ef5fc4c2c6ae6c95461cecd093c53"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",191,3.1,84,11,,12,7,"41a36c5c81f10f70ae877a4bb80d6b590f1990f97a4eea4ff8d8de04b347cc21"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",192,3,86,12,,11,6,"41a36c5c81f10f70ae877a4bb80d6b590f1990f97a4eea4ff8d8de04b347cc21"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",177,3,53,14,,14,8,"157718086cba4f7b536d0484caded34ccd910abc0d33b028107a0317f27479e9"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",184,3,67,13,,12,7,"157718086cba4f7b536d0484caded34ccd910abc0d33b028107a0317f27479e9"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",199,3,93,10,,11,6,"512b068c3d3f5fc21a668cf2cc754c5849f9d6c9658666b58614d692d281e95d"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",194,3.1,89,11,,11,6,"512b068c3d3f5fc21a668cf2cc754c5849f9d6c9658666b58614d692d281e95d"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",175,2.9,40,15,,14,8,"32a88b1d1ec719b61eb7eb18624245aca7ff5ddee931d63df83752d85357b066"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",175,3,48,14,,14,8,"32a88b1d1ec719b61eb7eb18624245aca7ff5ddee931d63df83752d85357b066"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",180,3,56,14,,13,7,"1539780853373063b95fb516946becd3506fbdb2cbe75e5be984c3688ca7f9c1"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",181,3,63,13,,13,7,"1539780853373063b95fb516946becd3506fbdb2cbe75e5be984c3688ca7f9c1"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",171,3,29,15,,14,8,"9f275c0dec45ad3e977dcd8cb04a98ae95fa9148e697413d00148318beb54239"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",172,3,40,15,,14,8,"9f275c0dec45ad3e977dcd8cb04a98ae95fa9148e697413d00148318beb54239"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",191,3,84,11,,12,7,"3750c51cf1b30f282fbbae07097324ee4d0432d6610aa566d728858eae17d185"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",184,3,67,13,,12,7,"3750c51cf1b30f282fbbae07097324ee4d0432d6610aa566d728858eae17d185"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",162,3.2,18,17,,16,9,"6d6434c199b087a8f0ec7769c53fd680178b8d06370209a0cb9d9696aec4996a"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",164,3.1,14,16,,15,8,"6d6434c199b087a8f0ec7769c53fd680178b8d06370209a0cb9d9696aec4996a"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"math",163,3,51,15,,16,9,"ff36cdad69f11c8646b68a4d8e3ece2aa81e47f171ca820a292fea16937a15fb"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"reading",159,2.9,46,15,,17,10,"ff36cdad69f11c8646b68a4d8e3ece2aa81e47f171ca820a292fea16937a15fb"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",167,3.1,28,16,,15,8,"958c7403b91cbee4bfb8f93a1f201c2d0cea3cecdc77debf63d129b96cf891f4"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",159,3.1,7,17,,16,9,"958c7403b91cbee4bfb8f93a1f201c2d0cea3cecdc77debf63d129b96cf891f4"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"reading",152,3,26,15,,17,10,"1f4dfcfcf3a6c514b24a61f48d732107ec5bacbacb82177183ef865d0a9375fc"
"fall","2014-2015","ReNEW Charter Schools","STA",1,"math",154,3.1,26,18,,17,10,"1f4dfcfcf3a6c514b24a61f48d732107ec5bacbacb82177183ef865d0a9375fc"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",168,3.1,30,16,,15,8,"11f241d329148c3f51c551bb2585d56c1144fd11555c3114c6cc19023d63e560"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",162,3,11,17,,15,8,"11f241d329148c3f51c551bb2585d56c1144fd11555c3114c6cc19023d63e560"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",164,3.1,14,16,,15,8,"cdfc73f3152b6607ce27ca9004e64e70beb5180a3c5d468f24bdbcdc25e0e089"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",162,3.3,18,17,,16,9,"cdfc73f3152b6607ce27ca9004e64e70beb5180a3c5d468f24bdbcdc25e0e089"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",161,3.3,17,17,,16,9,"f464050c93aeb4f23e5987f79d896cd6db919c7eac71cf373e0687e8b4cb84db"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",165,3,15,16,,15,8,"f464050c93aeb4f23e5987f79d896cd6db919c7eac71cf373e0687e8b4cb84db"
"fall","2014-2015","ReNEW Charter Schools","DTA",2,"math",130,3,1,22,,19,11,"639a86a7fcba1672fc0b7392a8c72873940db666dd0bbf9059541f6d4a5d4c52"
"fall","2014-2015","ReNEW Charter Schools","DTA",2,"reading",136,3.2,1,22,,19,11,"639a86a7fcba1672fc0b7392a8c72873940db666dd0bbf9059541f6d4a5d4c52"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",170,3.1,35,15,,14,8,"952556a99e2b81c621a2af7d3ee3ee8f2a88fd3f53c53484df42e951f485a76d"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",168,3.2,22,16,,14,8,"952556a99e2b81c621a2af7d3ee3ee8f2a88fd3f53c53484df42e951f485a76d"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",178,3,49,14,,13,7,"34d0cbb73913d980395376ec9fea7393b26aac17304b82858930a3a4dadae5a6"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",177,3,53,14,,14,8,"34d0cbb73913d980395376ec9fea7393b26aac17304b82858930a3a4dadae5a6"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",149,3,4,19,,17,10,"5d4061f948c3d77e6ae1c9c418a921595806d7b5cb6f2dbf66d8dfff29ca7c32"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",146,3.1,1,19,,17,9,"5d4061f948c3d77e6ae1c9c418a921595806d7b5cb6f2dbf66d8dfff29ca7c32"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",157,3.1,11,18,,16,9,"089955cc4b185c6056426af28d8a761088040156a3fe9693353f938b9f9a6d7d"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",137,3.1,1,21,,18,10,"089955cc4b185c6056426af28d8a761088040156a3fe9693353f938b9f9a6d7d"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",179,3,52,14,,13,7,"40d5d04a5eaea8f6bfa1f1572acd73b2a5c75bb7c7af349f7898826b87e5cc7e"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",188,3,78,12,,12,7,"40d5d04a5eaea8f6bfa1f1572acd73b2a5c75bb7c7af349f7898826b87e5cc7e"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",180,3,56,14,,13,7,"1f1213f5018bb2c02179a6114fad3834fb849885a5e62b18d9b4f8c2168e9ff9"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",176,3,50,14,,14,8,"1f1213f5018bb2c02179a6114fad3834fb849885a5e62b18d9b4f8c2168e9ff9"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",175,3,40,15,,14,8,"40b334910d7e6567dd94c5b9974a265f5ec750f1b89284d2ee4d59114e64b019"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",162,2.9,18,17,,16,9,"40b334910d7e6567dd94c5b9974a265f5ec750f1b89284d2ee4d59114e64b019"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",186,3,73,13,,12,7,"45cff84fcd5b9d414353588ff19c2c33ffd48f305d63955e1740ce5344db8bba"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",186,3.1,74,12,,12,7,"45cff84fcd5b9d414353588ff19c2c33ffd48f305d63955e1740ce5344db8bba"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",155,3.1,28,17,,17,10,"e64a86338be9dbc168371cce35bfaed5e8626e21fa78e237f284c5e2d23b7028"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",161,3,52,15,,17,10,"e64a86338be9dbc168371cce35bfaed5e8626e21fa78e237f284c5e2d23b7028"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",168,3,22,16,,14,8,"23d35481c43b3bd3e82f8ea6269862e9faf2b02727ae1087ac91b4f035732f96"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",171,3,38,15,,14,8,"23d35481c43b3bd3e82f8ea6269862e9faf2b02727ae1087ac91b4f035732f96"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"math",157,3,33,17,,17,10,"5c0c64e878cf2f788611c6416aa15d71100561a9eb94580b71e9754ba73a0868"
"fall","2014-2015","ReNEW Charter Schools","SCH",1,"reading",157,3,40,15,,17,10,"5c0c64e878cf2f788611c6416aa15d71100561a9eb94580b71e9754ba73a0868"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",154,3,3,18,,16,9,"28ec600bb20cdf2d0714107b68b3ad7822d82c8874a46e516c3d8a362e0988cf"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",163,3.2,20,16,,15,9,"28ec600bb20cdf2d0714107b68b3ad7822d82c8874a46e516c3d8a362e0988cf"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",166,3,26,16,,15,8,"54252a5182cb54241741488d931c36d0afcedb9d7ae0ac94a79a8d6f4a4a0304"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",176,3.1,43,14,,13,8,"54252a5182cb54241741488d931c36d0afcedb9d7ae0ac94a79a8d6f4a4a0304"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"reading",178,3,55,14,,13,8,"a7743e7ee774b2150358831fbb093ba7d282859c740610c10f1cffdbf3260dc5"
"fall","2014-2015","ReNEW Charter Schools","SCH",2,"math",171,3,29,15,,14,8,"a7743e7ee774b2150358831fbb093ba7d282859c740610c10f1cffdbf3260dc5"
